schema_version,session_id,ts_utc_ms,elapsed_ms,source,metric,value,unit,status,reason,scope,sample_count
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280000,406176,presentmon,frame_time_avg_ms,19.676504,ms,ok,,process,50
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280000,406176,presentmon,frame_time_p95_ms,28.856,ms,ok,,process,50
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280000,406176,presentmon,gpu_busy_median_ms,18.5177,ms,ok,,process,50
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665280000,406176,presentmon,gpu_busy_p95_ms,19.6782,ms,ok,,process,50
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665283754,409930,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665284745,410921,psutil,process_cpu_pct_raw,591.7,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665284745,410921,psutil,process_cpu_pct,29.585,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665284745,410921,psutil,process_memory_mb,7996.13671875,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665281000,407176,presentmon,app_fps,42.229436752821755,fps,ok,,process,42
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665281000,407176,presentmon,frame_time_avg_ms,23.680164285714287,ms,ok,,process,42
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665281000,407176,presentmon,frame_time_p95_ms,31.1776,ms,ok,,process,42
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665281000,407176,presentmon,gpu_busy_median_ms,19.999650000000003,ms,ok,,process,42
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665281000,407176,presentmon,gpu_busy_p95_ms,20.8652,ms,ok,,process,42
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665284745,410921,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665285750,411926,psutil,process_cpu_pct_raw,570.3,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665285750,411926,psutil,process_cpu_pct,28.514999999999997,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665285750,411926,psutil,process_memory_mb,7995.1484375,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665282000,408176,presentmon,app_fps,38.488845044501986,fps,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665282000,408176,presentmon,frame_time_avg_ms,25.981553846153847,ms,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665282000,408176,presentmon,frame_time_p95_ms,40.839,ms,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665282000,408176,presentmon,gpu_busy_median_ms,18.4934,ms,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665282000,408176,presentmon,gpu_busy_p95_ms,19.9465,ms,ok,,process,39
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665285750,411926,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665286740,412916,psutil,process_cpu_pct_raw,557.8,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665286740,412916,psutil,process_cpu_pct,27.889999999999997,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665286740,412916,psutil,process_memory_mb,7994.078125,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665283000,409176,presentmon,app_fps,51.750634393113344,fps,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665283000,409176,presentmon,frame_time_avg_ms,19.323434615384613,ms,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665283000,409176,presentmon,frame_time_p95_ms,25.5308,ms,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665283000,409176,presentmon,gpu_busy_median_ms,17.59915,ms,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665283000,409176,presentmon,gpu_busy_p95_ms,19.0916,ms,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665286740,412916,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665286740,412916,nvidia-smi,device_gpu_util_pct,70.0,percent,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665286740,412916,nvidia-smi,device_vram_used_mb,5054.0,MiB,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665286740,412916,nvidia-smi,device_gpu_temperature_c,62.0,celsius,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665286740,412916,nvidia-smi,device_gpu_power_w,105.77,watt,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665286740,412916,nvidia-smi,device_gpu_clock_mhz,1965.0,MHz,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665287746,413922,psutil,process_cpu_pct_raw,675.0,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665287746,413922,psutil,process_cpu_pct,33.75,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665287746,413922,psutil,process_memory_mb,7994.83984375,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665284000,410176,presentmon,app_fps,44.02306808767794,fps,ok,,process,44
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665284000,410176,presentmon,frame_time_avg_ms,22.715363636363637,ms,ok,,process,44
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665284000,410176,presentmon,frame_time_p95_ms,34.133,ms,ok,,process,44
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665284000,410176,presentmon,gpu_busy_median_ms,17.4043,ms,ok,,process,44
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665284000,410176,presentmon,gpu_busy_p95_ms,19.1097,ms,ok,,process,44
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665287746,413922,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665288751,414927,psutil,process_cpu_pct_raw,621.9,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665288751,414927,psutil,process_cpu_pct,31.095,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665288751,414927,psutil,process_memory_mb,7991.99609375,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665285000,411176,presentmon,app_fps,39.51740533985526,fps,ok,,process,39
